Taxon,Taxon.1,A.0018,A.0018.CON,A.0103.P,A.0395CON,A.0554.C,A.0554.P,A.0687.P,A.0828.C,A.0828.P,A.0868,A0982,A.1006,A1026,A1027,A.1034,A.1054.P,A.1085.C,A.1085.P,A.1158,A.1181,A.1187,B.0097,B.1489.P,B.1530.P,B.1753,B.2023,B.2157,B.2207,B.2207.CON,B.2327.C,B.2327.P,B.2421.P,B.2462.C,B.2462.P,B.2536,B.2653,B.2663,B.2692,B.2789.P,B.2803,B.2870.P,B.2893,B.2893.CTRL,B.2970.P,B.2986,B.2987.P,B.3028,B.3039,B.3058,B.3059,B.3062,B.3063,B.3082,B.3098,B.3104,B.3105,B.3135,B.3145,B.3146,B.3154,B.3155,B.3327,B.3328,B.3329,C.0532,C.0532.CON,C.0784,C.0784.CON,C.1591,C.1778.P,C.1827.C,C.1827.P,C1841,C.1864,C.1937,C.1937CON,C.1957,C.2225,C.2362,C.2499.C,C.2499.P,C.2538,C.2548.C,C.2548.P,C.2565,C.2708.P,C.2737,C.2759,C.2806.P,C.2806.TWIN,C.2927,C.2944.P,C.2968.P,C3084,C.3130.P,C.3167,C.3196,C.3199,C.3209.C,C.3209.P,C.3290.P,C.3304,C.3354,C.3358,C.3365,C.3373,C.3376,C.3397,C.3434,C.3435,C.3457,C.3458,C.3464,C.3464.CON,C.3501,C.3502,C.3536,C.3575,C.3594,C.3668,D.0315,D.0502,D.0613,D.0613.CON,D.1151,D.1168,D.1241,D.1315,D.1370,D.1430.C,D.1502,D.1586,D.1587,D.1602,D.1603,D.0294.C,E.0067,E.0147,F.0019,F.0019.CON,F.1327,F.1375.P,F.1405.P,F.1429.C,F.1429.P,F.1499,F.1530,F.1538,F.1539,F.1566,F.1645,F.1663,G.0606,G.0895,G.0895.CON,G.0981,G.0981.CON,G.0109.C,G.0109.P,G.1274.P,G.1364,G.1573,G.1736,G.1763,G.1773.P,G.1801.P,G.1847.C,G.1847.P,G.1852.P,G.1861,G.1878.P,G.1880.P,G.1950,G.1959,G.1960,G.1976,G.1977,G.2001,G.2002,G.2008,G.2025,G.2025CON,G.2026,G.2027,G.2028,G.2029,G.2039,G.2040,G.2042,I.0145,I.0145CON,I.0204,I0221,I0227,I.0246,I.0247,I.0259,L.0709,L.0709.CTRL,L.0950,L.0973.CON,L.1038,L.1040,L.1133,L.1134,L.1148,M.1043,M.1370,M.1430,M.1524.P,M.1926.P,M.2010.P,M.2075,M.2091,M.2529,M.2529.CON,M.2611,M.2660.P,M.2741,M.2745,M.2751,M.2765,M.2791.C,M.2791.P,M.2807,M.2815.P,M.2901,M.2969,M.2980,M.2997,M.2998,M.3032,M.3033,M.3053,M.3088,M.3091,M.3102,M.3113,M.3114,M.3115,M.3119,M.3120,M.3138,N.0416.P,N.0442,N.0443,N.2010.C,N.2762.P,O.0101,O.0101.CON,O.0311,P.1072.C,P.1072.P,P.1276.C,P.1276.P,P.1484,P.1519,P.0152.C,P.0152.P,P.1594,P.1594.CON,P.1729,P.1938CON,P.2076.P,P.2363,P.2403,P.2403.CON,P.2436,P.2437,P.2456,P.2457,P.2468,P.2501,P.2544,Q.0063,Q.0063CON,R.0903,R.0948,R.1097,R.1197.P,R.1203,R.1367.P,R.1496,R.1581.CON,R.1600,R.1636,R.1636.CON,S.0729CON,S.0984,S.1328,S.1336,S.1463.P,S.1480,S.1480.CON,S.1611,S.1611.CON,S1629,S1630,S.1632.P,S.1795,S.1795.CON,S.1819,S.1848,S.1874,S.1874.CON,S.1921,S.1921CON,S.1981,S.1982,S.1983,S.1984,S.2009,S.2009CON,S.2017,S.2038,T.0191.P,T.0224,T.0334,T.0738,T.0819,T.0872,T.0956.C,T.0956.P,T.0974,T.0985,T.0993.CON,T.1019,T.1020,T.1034,T.1035,T.1068,T.1069,V.0081,V.0081.CON,V.0647.CON,V.0837.C,V.0837.P,V.0904,V.0933,V.0933.CON,V.0950.P,Z.0268,Z.0408.C,Z.0408.P.D.NA,Z.0465,Z.0465.CON,Z.0481.P,Z.0503,Z.0524,Z.0524CON
Ruminococcaceae,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae,0.193601114714,0.281440443213,0.0277758019774,0.471712960994,0.243727504401,0.000327269752093,0.0397517241379,0.0271827403389,0.464971098266,0.201411677296,0.00548714349518,0.241978891821,0.492352343022,0.00566864210255,0.344944512947,0.0194361244954,0.0058284521255,0.0196482550151,0.470388193776,0.530737654549,0.487223418837,0.28292801033,0.185912698413,0.0147928994083,0.329144939373,0.381160770381,0.263190915365,0.526714303623,0.364431794223,0.223005356639,0.0450756570215,0.00895783973256,0.230666141112,0.0134765084151,0.496445542672,0.189821844316,0.42334964339,0.475799249866,0.0173030849774,0.193465176268,0.165925463577,0.392965367965,0.404495104236,0.253885593107,0.267906260315,0.00649998391093,0.332122459688,0.584697975405,0.371536473059,0.331610321397,0.452310975119,0.377779177426,0.196334155798,0.238931834153,0.402949571836,0.42235376786,0.456250670673,0.180066445183,0.165497161769,0.138886742395,0.477701808558,0.25946454199,0.166085062839,0.406829533653,0.256413905265,0.341278123304,0.223330666792,0.275888226008,0.244775174161,0.0107670376998,0.00835526718492,0.0158571190119,0.00241997113017,0.16724760758,0.108387068854,0.0776795114761,0.339456379948,0.332280454683,0.0419304116438,0.0651242963721,0.00850806026762,0.260515178431,0.207393079734,0.286238724565,0.332045041469,0.0024288910195,0.126524983203,0.188971183544,0.273774752807,0.30040301476,0.237253554848,0.263954693515,0.234533011941,0.00547257275303,0.124289109017,0.139510117146,0.439216516675,0.257492016704,0.00755170915895,0.223451156315,0.00981927941008,0.35284989305,0.459592381955,0.0867188808846,0.176188530759,0.511892605415,0.334205718236,0.335150387995,0.288386998982,0.227662895045,0.224234666667,0.264819615009,0.299639870598,0.311637325399,0.390125638429,0.481962978907,0.449677896293,0.335005179087,0.391539175913,0.322069931469,0.228169903679,0.109626001411,0.433882560632,0.367338717799,0.279624653259,0.40575768461,0.36647777358,0.301310789462,0.167734246983,0.179040617091,0.148308722527,0.472219190045,0.318996802903,0.457688650704,0.493063829787,0.0693621470896,0.136921382278,0.183071257962,0.244837882165,0.334273113559,0.302038559184,0.00931521485092,0.25241678494,0.00513704093679,0.165535810447,0.513106420368,0.174286604639,0.369120610556,0.212718161396,0.32078076135,0.321362776025,0.394263918433,0.264081650083,0.211570803902,0.359294804924,0.268474505287,0.482321799962,0.0440446431715,0.194226585033,0.00964639827978,0.465666666667,0.103885525592,0.282002549024,0.459468174294,0.182767044193,0.1664489156,0.0185565799518,0.0989780716657,0.162239308766,0.226696117371,0.0102387028975,0.0201538053567,0.305608964419,0.259271668796,0.236194113682,0.389195101551,0.293229261947,0.235601867866,0.506560254053,0.361218170072,0.124528057647,0.382010739857,0.391893883567,0.468498906287,0.596528778503,0.382835265341,0.294951984561,0.463580682119,0.415837009032,0.33742393253,0.587214438975,0.411263056971,0.0952523268722,0.465818960091,0.26964031923,0.341776985743,0.489699093862,0.171522103233,0.571730137746,0.199323723082,0.452972747642,0.178630648059,0.357242936908,0.373715029278,0.389953471962,0.379144683224,0.155734494015,0.241937969139,0.23747373625,0.0066117654004,0.213708591435,0.00859054738365,0.158873309037,0.188091603053,0.246934253916,0.206019041877,0.397499848537,0.00521293784105,0.0571329036753,0.419172815775,0.258573134977,0.0601294112639,0.02557950936,0.0225130715689,0.362136568765,0.34842881017,0.335396841995,0.37633796651,0.293113729361,0.452657895294,0.377060885369,0.578879235231,0.372225420585,0.225040572219,0.149704429716,0.284948558364,0.311208736036,0.407413945278,0.232246166284,0.276427956571,0.275944684965,0.527195608782,0.283075,0.26181936746,0.426796573596,0.32394674608,0.0180914803449,0.198601398601,0.186409528129,0.35321969697,0.402513375638,0.0151196586482,0.00781367392938,0.330956640707,0.262099696669,0.109396354156,0.342030666151,0.0123408803809,0.00275877924019,0.333599447633,0.288060839636,0.338776616822,0.417254819341,0.00751561043144,0.469476006619,0.344910499599,0.314444008201,0.198424906171,0.444893789111,0.394817563654,0.343618843683,0.28757144699,0.170979013484,0.393213521388,0.559556489663,0.395979339463,0.0813769233977,0.249883422709,0.282189619141,0.179884709536,0.199090544336,0.352011605917,0.20336535443,0.476792205544,0.313472295053,0.308568139733,0.366641426669,0.330855889431,0.445532237127,0.163048274645,0.358588195701,0.018214700943,0.418497504373,0.337364275069,0.0540835150092,0.527860529518,0.00195262755752,0.00428169734151,0.0106892150606,0.0845117284978,0.400092488338,0.215295822506,0.387397750511,0.48384978581,0.450720100188,0.248978875886,0.478905650729,0.358289233972,0.522458018878,0.0196338453604,0.190923796616,0.434671765456,0.438859811166,0.705343602248,0.395870250049,0.381301750341,0.358060087223,0.236721916075,0.219907649234,0.32904642409,0.130565659099,0.179332560237,0.024041894787,0.310884037777,0.276450580635,0.455821952453,0.137409543786,0.330978582658,0.471578581967,0.313009491904,0.412536162006,0.316369502818,0.152257865197,0.35113382306,0.264697569248,0.0279618609684,0.242273427189,0.297944682984,0.418119126212,0.543005246327,0.151190184049,0.17358490566,0.01282234752,0.185390600357,0.323648648649,0.583444872009,0.0114420524919,0.226696291949,0.63033384457,0.501297824298
Bacteroidaceae,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae,0.0757790937592,0.0163127116036,0.300412547123,0.0072738100302,0.241468092373,0.508740829629,0.385489655172,0.210198890625,0.0617341040462,0.135719150517,0.424339096961,0.22308707124,0.0342979408525,0.468027999656,0.124537607891,0.366226071103,0.65438148814,0.257660071448,0.00442733397498,0.219329941253,0.0276581163109,0.0134778865813,0.331349206349,0.496739524212,0.0195597997948,0.0716220022098,0.0612752786666,0.0158957001379,0.0771874341134,0.414935939605,0.549721263605,0.719775404888,0.0858494284588,0.159256638257,0.0585820186276,0.330600263185,0.0160681705092,0.0345469854311,0.350143452927,0.186039240209,0.502041559387,0.166406926407,0.0839028988923,0.200923415564,0.253229178127,0.729349679828,0.108393372485,0.0200794856322,0.0358671944422,0.0683646671391,0.020875271761,0.169427473704,0.109534719774,0.246186598322,0.00825404376784,0.0615378063582,0.0203884536967,0.128820598007,0.117341488448,0.537542178605,0.0297970886634,0.232246251299,0.119408075985,0.224519064339,0.0178694856678,0.014839086697,0.146251941085,0.209750497161,0.0901625501372,0.704679870189,0.245546918039,0.202770822901,0.417742209391,0.262754293681,0.205089366859,0.00357970098968,0.0998855256502,0.0114073030882,0.0225577551103,0.628430606803,0.37493414814,0.0403364857098,0.119793681496,0.132158590308,0.0530845885474,0.700287631831,0.24958449733,0.213559626975,0.207642219781,0.0910708677902,0.293818832886,0.0960171750074,0.120965284127,0.288415314619,0.509945798734,0.304238551651,0.0565802011646,0.221853762384,0.575433554984,0.193105937556,0.502540786306,0.167827035189,0.0375842457852,0.225854414475,0.207517147956,0.073148863042,0.089279541751,0.0768934778426,0.0980706351097,0.144665539515,0.0192213333333,0.108103514214,0.166514069462,0.143131663774,0.00665905221645,0.00337925096858,0.14480937797,0.032873575751,0.0215064274891,0.141313591116,0.152034317596,0.177908762608,0.0300954142323,0.00457209611473,0.126278606103,0.20372556063,0.0135499307392,0.147068869818,0.249044143205,0.339158732072,0.131760817308,0.00255430629844,0.0750669662145,0.0195997925491,0.0100212765957,0.22586266992,0.251735532956,0.0955662818471,0.0308255183145,0.00769277241879,0.22743382852,0.346599445761,0.333261923252,0.703008838263,0.258912224017,0.0608564674379,0.00284912967992,0.210371736055,0.0325082080525,0.0830799094144,0.0472933753943,0.223575148537,0.241106888158,0.0721072990246,0.0551846442729,0.0376505078002,0.0100838217685,0.108650494666,0.372539594191,0.567046947796,0.0737916666667,0.0651843698404,0.191020280393,0.202583890453,0.0744935475115,0.191168016723,0.373803511657,0.283656987533,0.173734152802,0.247811461457,0.703858279538,0.0514157753617,0.0567305505592,0.147090235168,0.142776904067,0.0620455958994,0.229810760819,0.0145710826704,0.0312552231322,0.0827633836077,0.139306595327,0.00129986362087,0.00400042109696,0.13523054599,0.00252182758328,0.260151015633,0.0011160973795,0.0417731559002,0.00373871035497,0.117339595485,0.000862467920401,0.0757682797598,0.544872342242,0.201749968526,0.197813490762,0.00155295315682,0.060095742862,0.403136578186,0.00631156978976,0.142679175247,0.0567974571414,0.00987978444107,0.0505029381627,0.0406853177185,0.160422501047,0.0139621670313,0.0724265505985,0.165202843998,0.133951303918,0.122111042239,0.205359547536,0.44592476489,0.152963946713,0.219160305344,0.104879431162,0.0947823247168,0.105600096936,0.73231106911,0.154959937293,0.117835513941,0.20036920404,0.0982929632625,0.442116645266,0.493988743464,0.253162684028,0.189693433057,0.0268534978563,0.0382401225785,0.0643595912241,0.000974596919426,0.0818512267948,0.0364709104035,0.132561461865,0.0889583458556,0.280190393326,0.0729836148863,0.124689343542,0.0678350775438,0.126721067125,0.241079610141,0.284141061746,0.0118512974052,0.16235,0.329094663624,0.0136663833126,0.0188972584742,0.13888645331,0.455728886498,0.18421366685,0.0990659435262,0.0792584297623,0.168820728465,0.216498873028,0.189539044412,0.0747590798057,0.00534051008179,0.144246875403,0.742752566968,0.380136789471,0.209899451948,0.198347107438,0.104840559761,0.00280206467924,0.432430141553,0.0436845008274,0.0968251847894,0.041683025782,0.231916159068,0.08232940275,0.0356292498767,0.0166595289079,0.095040611973,0.0521125854788,0.228992084161,0.0274084241228,0.000300049293813,0.138839080939,0.0078689671252,0.275131146842,0.184912216051,0.0843921358834,0.15662806663,0.122349888031,0.0616978659215,0.0536182485579,0.0309794304589,0.21065824173,0.000553698064186,0.00443530938987,0.132071308799,0.0303100416474,0.373562847177,0.0291156520626,0.206003832233,0.214363575382,0.0423362564511,0.453158162832,0.723734662577,0.504690491385,0.267592746631,0.112292906547,0.431016390166,0.061963190184,0.0175416653638,0.00682529743269,0.332623349287,0.110755987386,0.148889563633,0.00827796770518,0.140825873946,0.0023171424824,0.044678138942,0.0165999589491,0.00437122721461,0.181531797598,0.182580442302,0.0957236310774,0.107704183374,0.0290842230626,0.0203889585947,0.0511309001212,0.323540780827,0.158397660421,0.209668679362,0.191297522491,0.0355690440061,0.0226533822758,0.260397313134,0.0144927536232,0.000759352317141,0.0140362155791,0.00938632697102,0.166726739097,0.128116682636,0.079706048615,0.3515688396,0.254454465464,0.118676576361,0.0497865988268,0.0348849361453,0.118061349693,0.0501019887812,0.432811471422,0.297287351488,0.110451858108,0.0104776643801,0.370303745208,0.0853124279456,0.000609282097611,0.000633085023319
Lachnospiraceae,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae,0.118036388971,0.239971273212,0.00497901699979,0.160619337275,0.113364684865,0.000136362396705,0.00604137931034,0.00398394165058,0.0380732177264,0.203981177636,0.00123354388651,0.0568073878628,0.124480976188,0.00206132440093,0.179767776408,0.0134132048444,0.00594444122253,0.00954932673811,0.17215271094,0.129194012241,0.235607989035,0.0327127945766,0.14175170068,0.00265668397537,0.285208686729,0.197144652181,0.268189137754,0.206343236806,0.36375711575,0.192024559095,0.0288823997876,0.0116516828405,0.130758113257,0.0264607242854,0.175099790914,0.0979856260755,0.109595289434,0.0847855484398,0.00591558460765,0.173714791944,0.118800551351,0.124047619048,0.209800098558,0.083483209406,0.146748817252,0.00524503652219,0.0795140360437,0.263218127718,0.271649567816,0.448622285214,0.198566712296,0.214461170246,0.0515289037716,0.114195361911,0.267388201713,0.428486255137,0.290009657689,0.0609426910299,0.0766636643556,0.142312546686,0.153176003529,0.200128668283,0.400257130113,0.142376737056,0.205427932507,0.455503610636,0.0980189167569,0.222297394264,0.1366476673,0.0114342907403,0.00648833935239,0.0181939576031,0.000721745775664,0.0582419671716,0.132838533778,0.508970309539,0.0897958097064,0.178955839453,0.0100189493206,0.109133022705,0.123221999789,0.0771722660536,0.252912099721,0.079260191595,0.117283305827,0.0035155001598,0.220516991407,0.150679180785,0.0992523915432,0.157306605255,0.332500572523,0.152687296417,0.115534868257,0.00274701691132,0.164819907618,0.173567625133,0.350449973531,0.251269139442,0.0071173188091,0.18655735169,0.00817636495625,0.199953864866,0.120261490822,0.657166191992,0.100393489152,0.166596099724,0.155942916399,0.243763227089,0.186180463827,0.0459964451381,0.169237333333,0.206454765648,0.208549512706,0.119452020828,0.31396676939,0.192466637968,0.262498679903,0.269421577714,0.124908353292,0.143839727878,0.236670351071,0.0867543896061,0.181728384683,0.238232391388,0.0412838072122,0.0907784676964,0.33771565294,0.125720507237,0.127712398828,0.249306978426,0.129850618132,0.134745115162,0.309254298799,0.170023338231,0.249680851064,0.0441322358367,0.0436508953045,0.0866590366242,0.194898860339,0.333266206174,0.140462006385,0.0141898434109,0.162065179552,0.0126671133659,0.164001077006,0.151377586243,0.0409562391488,0.302662607726,0.377808017971,0.118451418096,0.236315457413,0.190469204626,0.184011615493,0.159939455096,0.263843104527,0.189613653021,0.225709543917,0.0572826814069,0.0827809543086,0.00665989726437,0.166270833333,0.0842487616951,0.150616014131,0.0502160407575,0.365953561823,0.211471126209,0.00229021081684,0.202451582551,0.0367989302338,0.16559941639,0.0269629184807,0.0110492353929,0.184415638115,0.0991141917785,0.134958436306,0.173247260171,0.296847368742,0.135052749914,0.369045629283,0.0741194555216,0.130741515825,0.323474258438,0.217201810717,0.152751608083,0.0892175976943,0.235073912581,0.508428860418,0.165572397991,0.333501365259,0.122667474686,0.289284361984,0.180400666095,0.092605242934,0.17883671157,0.128413687548,0.173625254582,0.152803898102,0.0817134446531,0.175764424922,0.111814506903,0.151008285134,0.137764266961,0.33580794245,0.112231620039,0.212948466339,0.343456440613,0.0672687704026,0.0989235950604,0.0794710171796,0.00377815165737,0.116347966604,0.00819869785387,0.0645500030885,0.164045801527,0.0913283182193,0.36164493682,0.0873639356181,0.0125903118617,0.0343363525518,0.177962423265,0.186838961885,0.201140862458,0.0144623910252,0.0121557265128,0.180513427536,0.13470863812,0.336630764404,0.272496443034,0.212818456604,0.131019724994,0.29551257086,0.0937289949961,0.167338322779,0.341648133678,0.0594979143742,0.0580210847199,0.127049077444,0.181011221788,0.276330748048,0.148418626607,0.23294523139,0.224725548902,0.176375,0.191528094772,0.216635061793,0.25593413331,0.00666374397194,0.0803388918774,0.128648829272,0.186639118457,0.120194102277,0.0157998886896,0.00634109691961,0.11168701326,0.180978713124,0.696452976178,0.164068204269,0.0168755870826,0.00250014368642,0.202131791309,0.13637394118,0.0633798410811,0.342336458443,0.00257112988444,0.129200220629,0.174147297177,0.250839767919,0.054225886503,0.247669320165,0.280422145477,0.254689507495,0.0806222871632,0.128620120474,0.195859010391,0.133868062109,0.0829850618316,0.0836495558984,0.121182093728,0.17803983452,0.211892290279,0.0696803530828,0.121706691536,0.42458299324,0.145181631593,0.0865451844083,0.179845853561,0.100681479934,0.343910386098,0.280830809174,0.0939016856412,0.117348870472,0.00542565560005,0.151657352502,0.198999361294,0.0643971155459,0.128015776444,0.000764071652942,0.0010011929107,0.00826419910657,0.0820578938613,0.380388451021,0.186862882271,0.111017382413,0.224258153279,0.226612398247,0.117899115443,0.237492542402,0.336839593997,0.234492248812,0.00552547242789,0.47610720063,0.134905459953,0.166897577997,0.203990603348,0.176018901359,0.170998847081,0.197040058149,0.115509145099,0.184220973235,0.211552249507,0.0892177766629,0.263883520165,0.0098956030877,0.157377302988,0.183146497072,0.189721800708,0.500283167278,0.101717062415,0.201553414909,0.388922389726,0.1662487946,0.441408787111,0.0891818135008,0.24910039391,0.230719534846,0.0176494454963,0.128327100748,0.247335498354,0.265269221874,0.250611374705,0.0558773006135,0.118918918919,0.00526632130284,0.138471243823,0.229222972973,0.187719591768,0.0164258330876,0.146142075586,0.232745761287,0.1728533142
Veillonellaceae,Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae,0.125056941504,0.0684723504668,0.0057614339569,0.000935811816751,0.0551191445761,0.18338015109,0.173875862069,0.0960436394839,0.0193962748876,0.00950405547644,0.392415831898,0.110211081794,0.123760698246,0.0992871253113,0.0377620221948,0.0914832660503,0.084092095343,0.0170376477054,0.0190781734574,0.0674974805201,0.0328225964363,0.00500376627569,0.0230442176871,0.0382804009178,0.0332767900149,0.0101388678264,0.0927912667043,0.00335965901968,0.0310352097828,0.00460483037309,0.0957260419432,0.0201875953393,0.0750492707923,0.0252299929233,0.00513210416271,0.0162465836623,0.00771272184442,0.0298267547776,0.0763110414387,0.0329346778186,0.0311825440171,0.0312554112554,0.0684549953935,0.0757254449306,0.0354714490043,0.0644206326222,0.0491009263183,0.0120268836222,0.00656353501898,0.0168827379215,0.0918350913922,0.0239969767588,0.0186156150864,0.0966888512257,0.0286869647954,0.0398185805847,0.0625174374933,0.0380398671096,0.0379757441193,0.0934497591634,0.0197397441553,0.0331568268422,0.0165035552174,0.060358043618,0.0690384224436,0.00102266560922,0.0161404169216,0.0773110277385,0.025184716065,0.0344545206393,0.0492134418804,0.0500083458521,0.0788188842659,0.0379195977776,0.00804950880686,0.242345757001,0.0128583978915,0.0842973543909,0.410494698222,0.0705917207574,0.171662627753,0.00768065207169,0.0347302815388,0.0145444374519,0.0224998433159,0.0352189197827,0.073199193748,0.0277969354403,0.00158096412015,0.0450382078928,0.0321237482564,0.0142508143322,0.0257390629762,0.198987037514,0.0244039195792,0.109286474973,0.00279512969825,0.0896176205682,0.0581414775955,0.0254982339444,0.166660298781,0.110409763872,0.0326863526888,0.000607304406098,0.162792697873,0.00276456377176,0.0221717446052,0.00887150216978,0.10259630584,0.0175792257337,0.000192,0.157204776272,0.00309263667623,0.00152905198777,0.13943064026,0.0855789926819,0.00517478086387,0.0239600937687,0.00359255095557,0.0635535991196,0.109032054319,0.0173508779212,0.0228657895843,0.000986928236218,0.0594443481276,0.0734335710987,0.106460143559,0.029930404338,0.00417101147028,0.014884898156,0.000772664835165,0.0176181639559,0.0204787004234,0.00410579998271,0.00704255319149,0.0570287154463,0.149499193073,0.00413017515924,0.0170318348122,0.104013532835,0.0292084558731,0.0114186504624,0.0522721795249,0.0737372770492,0.0342487883683,0.0397272023598,0.00578729466233,0.0031085194872,0.253909625022,0.0315539739027,0.00275078864353,0.00953568546908,0.02944442072,0.00931298351833,0.0381598163989,0.0595120929746,0.0831074977416,0.481674471007,0.0488033193341,0.103541990204,0.0498333333333,0.0020913593836,0.155848221273,0.0161439411853,0.174525624892,0.0308858113405,0.148305831229,0.0910587804814,0.0113662663615,0.00192510334765,0.0701095931542,0.54866083267,0.0390125907089,0.0959730278726,0.0418557627499,0.0510219400776,0.0175823729089,0.310511068834,0.0116371385593,0.0957292757369,0.0163103277168,0.000980225025571,0.129613643541,0.034652285968,0.0201322370094,0.00663617994257,0.0764294184668,0.00682999911871,0.00426381012392,0.0104537535035,0.000336572846986,0.00764495130444,0.0104389035949,0.0278861890973,0.028883787034,0.104811608961,0.0370362455121,0.0167233416231,0.0484668855815,0.00213561131874,0.0047157521755,0.393809589609,0.0159141763734,0.00164823248753,0.0256896513705,0.0342941706344,0.0333405875952,0.00451253604526,0.0197256210604,0.0288969568169,0.0287099380555,0.0420786110441,0.00823604505117,0.0121374045802,0.00391591096455,0.110131383927,0.0190641597835,0.0482272962839,0.201750566103,0.00950786465761,0.0551634270822,0.0995487633562,0.0880583902142,0.0277750024978,0.0533648985228,0.011643516616,0.136296141378,0.0800043778045,0.0441264162194,0.032119324562,0.0549785797741,0.023027707934,0.0166528070961,0.00943679749955,0.0177342170586,0.0383589483043,0.139098782478,0.000731307527424,0.0429982568274,0.028989531558,0.0783069227859,0.072879241517,0.0017,0.0217367677426,0.0338063166154,0.00672243146186,0.0304544790297,0.0434373318989,0.122586342698,0.0280862603306,0.104641035212,0.0699709356255,0.0867618332081,0.0330193643443,0.0283198668564,0.0381825445218,0.00573379719108,0.0115635020892,0.092102994425,0.0329262503776,0.0315945673008,0.0160587290663,0.115664173602,0.192100132795,0.0240706012135,0.0247350610028,0.00916110456746,0.0288151930926,0.0171129368694,0.00995302344538,0.00901498929336,0.0351970432765,0.0930995305366,0.013536858933,0.00540447799605,0.0429713452924,0.103415203703,0.0149801818606,0.016249413571,0.0174778236951,0.1919753912,0.0340923810264,0.0137293066282,0.0938697791736,0.0174357629785,0.00172664030829,0.0647014282357,0.0350746427583,0.00308308091735,0.0562174565352,0.00273442429851,0.0320695000646,0.0223113348407,0.0826059186715,0.183883951031,0.0476650023077,0.0181679259699,0.0157634628494,0.016911295469,0.228539344535,0.00540855718192,0.0224615230861,0.021191206544,0.0114755636159,0.00757670632436,0.0313478838299,0.0130827580329,0.0139238310055,0.0926917370831,0.0889969425719,0.000699514711669,0.0872955173146,0.0228602216749,0.00743405988879,0.00602973026186,0.036972015512,0.0453682765304,0.023179020949,0.100959027183,0.0526079942642,0.0536811739621,0.0294807370184,0.0778386098548,0.0608840377767,0.0216354378409,0.0138796155792,0.0858940744625,0.0886706547704,0.0205458647922,0.0827694025684,0.104810886103,0.16912149846,0.0721384068792,0.00344937719578,0.0854397157393,0.0296524208818,0.00657171139463,0.00721431529391,0.0237789878687,0.0140250402358,0.00444171779141,0.00772565017848,0.211024929162,0.04329197771,0.0468538851351,0.0478082650159,0.0262164553229,0.0127654222651,0.0145177217051,0.0313377086543
