Taxon,Taxon.1,A.0018,A.0018.CON,A.0103.P,A.0395CON,A.0554.C,A.0554.P,A.0687.P,A.0828.C,A.0828.P,A.0868,A0982,A.1006,A1026,A1027,A.1034,A.1054.P,A.1085.C,A.1085.P,A.1158,A.1181,A.1187,B.0097,B.1489.P,B.1530.P,B.1753,B.2023,B.2157,B.2207,B.2207.CON,B.2327.C,B.2327.P,B.2421.P,B.2462.C,B.2462.P,B.2536,B.2653,B.2663,B.2692,B.2789.P,B.2803,B.2870.P,B.2893,B.2893.CTRL,B.2970.P,B.2986,B.2987.P,B.3028,B.3039,B.3058,B.3059,B.3062,B.3063,B.3082,B.3098,B.3104,B.3105,B.3135,B.3145,B.3146,B.3154,B.3155,B.3327,B.3328,B.3329,C.0532,C.0532.CON,C.0784,C.0784.CON,C.1591,C.1778.P,C.1827.C,C.1827.P,C1841,C.1864,C.1937,C.1937CON,C.1957,C.2225,C.2362,C.2499.C,C.2499.P,C.2538,C.2548.C,C.2548.P,C.2565,C.2708.P,C.2737,C.2759,C.2806.P,C.2806.TWIN,C.2927,C.2944.P,C.2968.P,C3084,C.3130.P,C.3167,C.3196,C.3199,C.3209.C,C.3209.P,C.3290.P,C.3304,C.3354,C.3358,C.3365,C.3373,C.3376,C.3397,C.3434,C.3435,C.3457,C.3458,C.3464,C.3464.CON,C.3501,C.3502,C.3536,C.3575,C.3594,C.3668,D.0315,D.0502,D.0613,D.0613.CON,D.1151,D.1168,D.1241,D.1315,D.1370,D.1430.C,D.1502,D.1586,D.1587,D.1602,D.1603,D.0294.C,E.0067,E.0147,F.0019,F.0019.CON,F.1327,F.1375.P,F.1405.P,F.1429.C,F.1429.P,F.1499,F.1530,F.1538,F.1539,F.1566,F.1645,F.1663,G.0606,G.0895,G.0895.CON,G.0981,G.0981.CON,G.0109.C,G.0109.P,G.1274.P,G.1364,G.1573,G.1736,G.1763,G.1773.P,G.1801.P,G.1847.C,G.1847.P,G.1852.P,G.1861,G.1878.P,G.1880.P,G.1950,G.1959,G.1960,G.1976,G.1977,G.2001,G.2002,G.2008,G.2025,G.2025CON,G.2026,G.2027,G.2028,G.2029,G.2039,G.2040,G.2042,I.0145,I.0145CON,I.0204,I0221,I0227,I.0246,I.0247,I.0259,L.0709,L.0709.CTRL,L.0950,L.0973.CON,L.1038,L.1040,L.1133,L.1134,L.1148,M.1043,M.1370,M.1430,M.1524.P,M.1926.P,M.2010.P,M.2075,M.2091,M.2529,M.2529.CON,M.2611,M.2660.P,M.2741,M.2745,M.2751,M.2765,M.2791.C,M.2791.P,M.2807,M.2815.P,M.2901,M.2969,M.2980,M.2997,M.2998,M.3032,M.3033,M.3053,M.3088,M.3091,M.3102,M.3113,M.3114,M.3115,M.3119,M.3120,M.3138,N.0416.P,N.0442,N.0443,N.2010.C,N.2762.P,O.0101,O.0101.CON,O.0311,P.1072.C,P.1072.P,P.1276.C,P.1276.P,P.1484,P.1519,P.0152.C,P.0152.P,P.1594,P.1594.CON,P.1729,P.1938CON,P.2076.P,P.2363,P.2403,P.2403.CON,P.2436,P.2437,P.2456,P.2457,P.2468,P.2501,P.2544,Q.0063,Q.0063CON,R.0903,R.0948,R.1097,R.1197.P,R.1203,R.1367.P,R.1496,R.1581.CON,R.1600,R.1636,R.1636.CON,S.0729CON,S.0984,S.1328,S.1336,S.1463.P,S.1480,S.1480.CON,S.1611,S.1611.CON,S1629,S1630,S.1632.P,S.1795,S.1795.CON,S.1819,S.1848,S.1874,S.1874.CON,S.1921,S.1921CON,S.1981,S.1982,S.1983,S.1984,S.2009,S.2009CON,S.2017,S.2038,T.0191.P,T.0224,T.0334,T.0738,T.0819,T.0872,T.0956.C,T.0956.P,T.0974,T.0985,T.0993.CON,T.1019,T.1020,T.1034,T.1035,T.1068,T.1069,V.0081,V.0081.CON,V.0647.CON,V.0837.C,V.0837.P,V.0904,V.0933,V.0933.CON,V.0950.P,Z.0268,Z.0408.C,Z.0408.P.D.NA,Z.0465,Z.0465.CON,Z.0481.P,Z.0503,Z.0524,Z.0524CON
Firmicutes,Bacteria;Firmicutes,0.652964977625,0.764460859752,0.0731204210826,0.908269173508,0.52323778998,0.213516240761,0.294731034483,0.139591186295,0.739653179191,0.630394402823,0.434930559986,0.553535620053,0.88147190916,0.154792579232,0.69184134813,0.168739419195,0.164269558661,0.091268205551,0.887113677681,0.749182705307,0.812120618759,0.513612396427,0.459325396825,0.0803646902548,0.777805700404,0.804696808856,0.813852813853,0.933132756676,0.907674467637,0.4380540676,0.20461906026,0.0518321378728,0.498410195769,0.0857204393711,0.791218399544,0.36494078348,0.672934980926,0.658459418774,0.308201958059,0.541598269887,0.343554133833,0.636601731602,0.733957534335,0.458271817035,0.474617669711,0.08894037391,0.570160037133,0.935620799434,0.855339688182,0.867480928759,0.816148643208,0.714261720308,0.518902009165,0.496713653838,0.832492863939,0.913336030492,0.940723253568,0.33594269103,0.48222701661,0.410014682018,0.725275694751,0.638615331321,0.661060530528,0.635354334603,0.67314494816,0.856701590349,0.466613335843,0.634192344753,0.533839983112,0.0727912407874,0.0918161229112,0.124987481222,0.166617135094,0.394765194246,0.320595490544,0.935502210992,0.507094747491,0.805552761292,0.515865016329,0.276764793019,0.316615741229,0.414885835206,0.622351171287,0.542969023145,0.64420164205,0.0526685842122,0.535803953464,0.449908542985,0.444304509767,0.600073275411,0.667103866092,0.540531536867,0.438921674563,0.291527169714,0.341895175286,0.483471778488,0.848724192695,0.682346679767,0.0782236776155,0.540103642973,0.198066709968,0.744746885878,0.797708919428,0.760659239404,0.502483497108,0.761076934572,0.753592415189,0.711601359584,0.773543232065,0.579615901504,0.526997333333,0.653167891897,0.566257706159,0.60833539962,0.93515505463,0.878497632372,0.799450839582,0.810390884806,0.911114912752,0.683032364564,0.760461076899,0.450500186792,0.751712832584,0.727930069085,0.471783980583,0.668342997896,0.937262309533,0.506383160412,0.557947266498,0.510184404001,0.449004120879,0.930138631154,0.77749935194,0.873368484744,0.927085106383,0.178110840014,0.373056331173,0.633359872611,0.637495268935,0.903175785891,0.589372344971,0.1159226737,0.504672897196,0.101975048658,0.402692514809,0.805066839606,0.273160308062,0.764202718347,0.877008812856,0.738401811711,0.741627760252,0.618597031712,0.549387197335,0.690968718466,0.707490089714,0.557365720867,0.901556689986,0.598774777312,0.374740677023,0.189403894397,0.76775,0.559075399009,0.620709701943,0.608031127066,0.769783107558,0.467363470081,0.185096012684,0.466924544575,0.446884562964,0.572323093134,0.12163338838,0.605291847138,0.700200541669,0.509308315708,0.562884745001,0.780191734403,0.691647864707,0.738887928053,0.945888350326,0.745872969902,0.542642014196,0.984934367542,0.937825034214,0.700279384056,0.78511485971,0.659087525258,0.977561792266,0.858905437561,0.974837219072,0.695225109209,0.960536833691,0.691527476409,0.211147638972,0.71243023207,0.598075871871,0.866267820774,0.868588647632,0.401766228493,0.897607573884,0.545318180663,0.82041060914,0.804304269725,0.857964407453,0.866449793971,0.69992723103,0.845601166731,0.46887921654,0.610843293931,0.574638487208,0.0437143953482,0.536520333962,0.0927477694719,0.445570037268,0.436259541985,0.625953215169,0.741980053759,0.690025647757,0.0786818278816,0.452860999826,0.742936276638,0.618764252362,0.383423438764,0.215516658782,0.170912845106,0.617888584745,0.602887592121,0.890641012235,0.877180693882,0.648201838258,0.821055530838,0.863062010472,0.798127909582,0.666751956332,0.718098214822,0.461678225043,0.718963546297,0.728655704782,0.806707855252,0.654346562918,0.556576791714,0.601824219243,0.918088822355,0.541575,0.556895989566,0.819198326031,0.871266532364,0.0623410784744,0.339429800968,0.543236985942,0.709086604683,0.800721662312,0.122688763836,0.191194590533,0.508208798148,0.512898290071,0.92136414289,0.731520852124,0.0505943704855,0.146387723432,0.663725024813,0.574946930195,0.556132557509,0.962477615085,0.25007769898,0.828924434639,0.689620625167,0.796950660908,0.351299247318,0.793623089694,0.799545249791,0.674860813705,0.696506081052,0.427340350275,0.680375422221,0.891031140088,0.815619708952,0.436491389016,0.855385870832,0.528468460784,0.464188886842,0.698702688244,0.559001062149,0.715095958645,0.781572244615,0.838096486628,0.835218457535,0.565602235045,0.943309836659,0.861477715275,0.501698879181,0.621766017416,0.0819984498127,0.757838829401,0.701064509261,0.3186734865,0.781878068225,0.078189999151,0.0427317655078,0.0929802169751,0.410143902845,0.827871159723,0.441635018989,0.637960122699,0.900659766737,0.795679398873,0.421730523467,0.843560896616,0.806064023597,0.92173557806,0.523962132096,0.760132033402,0.779562353941,0.845340722496,0.967736180083,0.756989564875,0.681899171995,0.701926183169,0.554752664194,0.616138400786,0.748162753182,0.296897863623,0.516505604948,0.119801407828,0.595022449296,0.511502002536,0.759736975215,0.940388044048,0.565344331244,0.827822615638,0.863718592965,0.769077467052,0.97883886107,0.497348231296,0.74821675716,0.63861745942,0.0980524749797,0.428261108667,0.722172576884,0.794104661186,0.856468030851,0.275803680982,0.653569607343,0.235667878302,0.469114709284,0.738154560811,0.871465618203,0.110115010321,0.688955499193,0.966825640271,0.814991453352
Bacteroidetes,Bacteria;Bacteroidetes,0.133658458158,0.200882322766,0.735969841383,0.0333489301969,0.448335654047,0.572940245998,0.596137931035,0.52008825963,0.215850995504,0.240480465606,0.543184670027,0.263773087071,0.0893356495212,0.710061839732,0.168516235101,0.817717150671,0.739459490808,0.830413575158,0.0209817131858,0.229088316987,0.120178186802,0.0428279350048,0.494189342404,0.709153483879,0.0235597160269,0.12812235967,0.120919338311,0.054506706782,0.0832806240776,0.555931460076,0.688027608176,0.866378890656,0.464380501905,0.859296637027,0.10785021859,0.525812329183,0.0215002487975,0.151812823719,0.63415066994,0.24245029834,0.607006319732,0.250692640693,0.252501446232,0.400746248624,0.295522059633,0.856163722367,0.189521906722,0.028090472128,0.0748646902011,0.12045104006,0.152608905709,0.231487896538,0.215897074374,0.371770493159,0.0609657469077,0.0708004173498,0.027041528061,0.311731727575,0.331538928803,0.566648636118,0.167644464049,0.289478893453,0.276100018366,0.320063300529,0.19117706851,0.0178027298911,0.22450708202,0.341923447526,0.209225248047,0.854053562221,0.821448246312,0.813019529294,0.807548611701,0.394807444494,0.259272082053,0.00387449989471,0.284934643133,0.0181269489991,0.0342902068298,0.675644375017,0.555816036245,0.0649197972726,0.311970771545,0.374309488847,0.116928155096,0.823202301055,0.319212136214,0.441812348196,0.437739489268,0.33010572595,0.307496929195,0.187555522653,0.528301886792,0.665014164306,0.619229434224,0.367965921193,0.0611116993118,0.291042331941,0.879439970595,0.340139737541,0.775264585642,0.200478127752,0.0547268716226,0.231697101692,0.272582621971,0.123384224552,0.155498493902,0.118942260416,0.151945605336,0.254866259158,0.0310186666667,0.259635405601,0.227634336406,0.221257955203,0.0200418076417,0.00830822212656,0.168571126835,0.142615711716,0.0357544357007,0.23763193437,0.170245802411,0.234319870491,0.215564709344,0.0326491973655,0.194998266297,0.292733617283,0.0275783906309,0.335105247428,0.289140473708,0.450644811378,0.155477335165,0.00805588909508,0.143718137043,0.0321332872331,0.0157872340426,0.530739737781,0.294950943976,0.170133359873,0.0940535766853,0.0451497271281,0.3422064701,0.804647591065,0.472163457676,0.860119332504,0.405169628433,0.0864626263049,0.00474112985799,0.2269004845,0.0434810782789,0.138984147525,0.0620567823344,0.28922467542,0.333475680061,0.12018583922,0.227018568746,0.371458486022,0.0698094577845,0.393268316727,0.510145220867,0.730020308207,0.1155625,0.114122179417,0.274333117188,0.233538984071,0.21425222691,0.506009929449,0.734482353632,0.501032382844,0.30910072775,0.27942368485,0.801080918781,0.333480656472,0.153879550952,0.343412979289,0.266344641654,0.110300898621,0.297070959611,0.207410930474,0.035872472004,0.216276427473,0.155444326983,0.00213092396863,0.00631645436362,0.188898273883,0.00461981859795,0.321918536637,0.00802194991513,0.0698863135631,0.0052299936988,0.185112238972,0.00138836299382,0.137911893829,0.685594739988,0.277414075286,0.294391603805,0.0674389002037,0.0965763378355,0.460919656905,0.0097871977483,0.251315689116,0.140091709656,0.0167541799088,0.102762500261,0.0526350032531,0.191492645924,0.0301334019646,0.259847660501,0.246384468071,0.229786182178,0.922370790165,0.406517640722,0.875663129973,0.230712211996,0.287150127226,0.220295754328,0.0960383852086,0.205323424279,0.881382800354,0.329406897753,0.172815774788,0.235508741449,0.13694606445,0.756775021964,0.755553335332,0.306059036769,0.311607901153,0.057032312036,0.0635876108132,0.297843028396,0.00163139049556,0.116491410273,0.0885010829246,0.167892705601,0.098094608403,0.36031425135,0.150590626191,0.172737542362,0.178842516707,0.186671045651,0.347846610946,0.346559623387,0.0217315369261,0.268825,0.411667210086,0.0347435645938,0.0322107383726,0.522986994008,0.625658956428,0.234957156837,0.162900309917,0.0898096304591,0.817976624822,0.636213373403,0.434671648074,0.447507583282,0.00677025293833,0.184533780011,0.934020017491,0.800534513478,0.258706252967,0.276272129593,0.162276585539,0.00446644896239,0.62566044133,0.138488692774,0.202733992341,0.12197356367,0.30480526672,0.137307905155,0.113837705656,0.022312633833,0.228372512785,0.0650174708997,0.306887038135,0.0325555460238,0.0064939240018,0.206517659814,0.015679645605,0.404465390029,0.490458266432,0.112157282332,0.31566539727,0.175090517151,0.0975543411064,0.127010138088,0.074520794755,0.380767121857,0.00170368635134,0.0062202509736,0.189899391051,0.0618190231795,0.836067691513,0.0521095516403,0.221460506706,0.223566157974,0.126190576092,0.797266321419,0.933111792774,0.872303765156,0.323303110963,0.155963487212,0.507720367779,0.0871165644172,0.050936493543,0.0275099144229,0.379231713734,0.134535072019,0.165828055869,0.0494097916532,0.142520352157,0.00301665719407,0.0642447418738,0.0637315270936,0.00767194980523,0.212492616657,0.23721308039,0.127402681312,0.162853528314,0.120055995487,0.0277827567664,0.0693381830344,0.467826311042,0.824735607168,0.264011456882,0.248173566526,0.150713201821,0.0357629785003,0.399395659364,0.0177688102057,0.00104969290899,0.036472731169,0.0127176349808,0.260491220843,0.219227083999,0.321913106679,0.821578306735,0.524087109547,0.169176783418,0.126589996426,0.115523692076,0.304957055215,0.10787863335,0.639314233378,0.47655346441,0.136592060811,0.0235486029781,0.65284576821,0.178296686021,0.00119755446772,0.00132947854897
Proteobacteria,Bacteria;Proteobacteria,0.00809239261502,0.0129680927465,0.187033217156,0.00631672976307,0.0198618080551,0.204570867538,0.0968551724138,0.338696331709,0.0129222864483,0.0465915423194,0.0169080584445,0.0897625329815,0.00483009914414,0.0290088465172,0.0237361282367,0.0117528324001,0.0308820970829,0.0381629568563,0.00686557587424,0.0073986677482,0.0310603093793,0.0147422791348,0.0199829931973,0.203417461659,0.00513078260141,0.0173530622414,0.026936026936,0.001378964523,0.00196078431373,0.00244337938164,0.0738518715158,0.0803933660056,0.0281171987912,0.0517214854928,0.00509408857632,0.0595455005567,0.280270359927,0.0774628122369,0.0544529563134,0.0551864300789,0.0140958622663,0.04329004329,0.00908448139181,0.0257160497141,0.0369677632303,0.0154776844612,0.219854291538,0.000853118042406,0.00771467808385,0.00102130142982,0.00269747966825,0.0103504020491,0.0743082481495,0.070046711587,0.00627973358706,0.0125843749335,0.00244661444361,0.158554817276,0.0658553444628,0.0166653787703,0.0112704014116,0.0113821942891,0.0015217904652,0.00840710152811,0.103151046961,0.00206620194515,0.0447037786457,0.0119113516616,0.0403630990078,0.0683024476055,0.0544775662606,0.0473710565849,0.022543941581,0.034349451803,0.181222140477,0.00564329332491,0.160636796848,0.00818831103511,0.0734790146353,0.0196073150368,0.124196607312,0.193400909138,0.011132602622,0.0430039857353,0.0212254789312,0.0958772770853,0.101736270731,0.00644696992414,0.0679546611646,0.0262482989637,0.0160306455978,0.229604678709,0.0283988585044,0.0043565971328,0.0293701439137,0.00864749733759,0.0590577024881,0.0039302382707,0.0249607377953,0.00425400262975,0.0254460703779,0.00866082288303,0.00845999716651,0.00557044731111,0.0349409766272,0.00861746905432,0.00237025332082,0.00446781675538,0.00171066022823,0.00810681926562,0.002048,0.0051629626482,0.188915339071,0.11792296884,0.00877098463461,0.0201894102454,0.0064631956912,0.00539715422777,0.0110220440882,0.0381171527187,0.0353176482973,0.0422979535926,0.00338363246606,0.000382686458942,0.0332220873786,0.0148047416226,0.000579272131973,0.0330686136373,0.0831471274641,0.0384476316741,0.00313358516484,0.00613470145181,0.0279961980472,0.0548664534532,0.000659574468085,0.286403732204,0.10349155929,0.0151025079618,0.0960721645149,0.0073705620557,0.0156096825277,0.046275583453,0.0178346678092,0.0355764015188,0.172509423802,0.0060668186858,0.352201397854,0.00330146207606,0.0613011923276,0.0220209209533,0.0898170347003,0.00745739504633,0.053743007217,0.0135174907501,0.00212810348425,0.063260391582,0.00710069116195,0.0044009435623,0.0169255679806,0.0549217536734,0.00533333333333,0.120682443588,0.0744359725421,0.00494421634171,0.00681027463173,0.0222628690881,0.068853132891,0.028749901989,0.176305706277,0.0938437221367,0.0702897462843,0.0566604790948,0.00901403791685,0.0134441815174,0.0444169849472,0.0600939369893,0.00321157794174,0.0359953303355,0.00114908908574,0.0250852139818,0.0157925395353,0.000511421752472,0.00587430255816,0.103198839148,0.140099177757,0.000999680952887,0.00290650359244,0.00669780558738,0.00186935517748,0.0198469812893,0.000210358029366,0.0293434929606,0.0981342327726,0.00243400898065,0.0305892642396,0.00613543788187,0.00686014703368,0.0282190529361,0.0173994626637,0.0666870058221,0.00369965087802,0.0817327621943,0.00861582216274,0.00654955541097,0.0422280535403,0.0121605970918,0.0222198041349,0.0244557441282,0.0246446669139,0.0246170193925,0.00794505790466,0.0261333494092,0.128585253361,0.140076335878,0.00059253915911,0.0200216042405,0.0705818203849,0.0318873273786,0.140480752482,0.00502263285174,0.00032576827017,0.093397471372,0.0249374873285,0.0681719785526,0.0370151167665,0.0296430234788,0.00761267384712,0.00960928094561,0.0200686776469,0.0129875632958,0.00341858150504,0.00649754786029,0.0249898718523,0.0968323616037,0.0471377024848,0.00332782928998,0.0344922806577,0.00272349010213,0.0161180304676,0.0196317996279,0.0222352990627,0.0122005988024,0.00745,0.0208401260733,0.00374899191351,0.0043794341771,0.409849481222,0.0217859064013,0.083609804998,0.0216296487603,0.000522583053378,0.0545111619566,0.0806010518407,0.0341770153652,0.022924328242,0.000525640756082,0.017094017094,0.00741748453341,0.0504051957009,0.0171535839123,0.00560582016034,0.0381238399132,0.00370799536501,0.0820783770802,0.00752344180916,0.0171208478048,0.00274833137024,0.0390286921389,0.00355455280746,0.00416139342328,0.00111349036403,0.0268812583265,0.457866192201,0.00330041513034,0.015612936433,0.117019224587,0.0658854926817,0.0120074609466,0.0153324519128,0.0359558842884,0.0622442155945,0.0849718919199,0.0404344823256,0.00872919706224,0.00825904562139,0.00170161653571,0.013707929711,0.0119258044594,0.00113587191692,0.110427146766,0.00494299777039,0.0677561038626,0.00464997227081,0.034213327656,0.438600536643,0.0172869550623,0.0169369216402,0.00219410361282,0.0268347160179,0.0384711362502,0.00552919414509,0.0366779932041,0.0156441717791,0.00206372533692,0.169630557295,0.049339714837,0.0142759737493,0.0172204389694,0.0154378722398,0.215235569308,0.000502776199012,0.00133843212237,0.035355090312,0.0208451039282,0.0031256152786,0.00296090556545,0.0137699886933,0.0310697514849,0.242535676229,0.00972396486826,0.596116058364,0.0104367993815,0.0507362192675,0.0899907106363,0.233743232636,0.0125240263025,0.0109910854746,0.00781967782111,0.0114553501692,0.0386376326075,0.08464588021,0.00142471034382,0.105195407034,0.00300223570744,0.0142937898732,0.0699891804166,0.0329960404751,0.0331073864999,0.0162941782478,0.0114332295216,0.363263803681,0.00441101478837,0.118978791608,0.0264167805699,0.040625,0.0071524176008,0.205897965202,0.0155323118201,0.0242452255394,0.16905480406
Verrucomicrobia,Bacteria;Verrucomicrobia,0.00501085238082,0.000779727095517,0.000391208478555,0.0187800416862,0.000840711452066,0.0,2.75862068966e-05,9.19371150133e-05,0.00138728323699,0.0115782304501,0.000531699951084,0.000686015831135,0.000148292517583,0.00611955681525,0.0975133579942,0.0,0.0,0.00906842539159,0.0,9.8321166089e-05,0.000514000391619,0.384994081567,0.00113378684807,0.000422654268808,0.183011874097,0.00123486210706,0.00886713930192,0.000827378713802,0.00033733923677,3.13253766877e-05,0.00127422352004,6.491188212e-05,0.000525555117593,0.0,0.0023949819426,0.00103755440834,0.00742245811909,0.0755747199755,0.0,0.0877563250736,0.027385503628,0.0390909090909,6.42769909798e-05,0.0918315303465,0.17935966553,0.0380667374586,0.000242174729067,0.0208493726461,6.05864770983e-05,0.000208428863229,0.00159030517755,0.0305893220802,0.115196510398,0.000496052250837,0.0259276879163,8.51734344058e-05,0.000922845798905,0.11978820598,0.0603464527345,0.000489400613039,0.0638729598588,0.0482506062256,0.000577230866109,0.013204094753,0.000121976011384,2.08707267187e-05,0.1758034916,0.00586341923448,0.135106607558,0.000970549877165,0.0201383362919,0.00403939242197,0.0017619088053,0.132201026681,0.208421690397,0.000105285323226,0.00023959747624,0.0481038124937,0.325746885457,0.0161868081554,2.63407438626e-05,0.305292857516,0.00640447023426,0.00870568491714,0.18566026699,0.0,0.0112450935323,0.00215898527692,0.03526353868,0.022349000314,0.00104095101285,0.0299082025466,2.77062034189e-05,0.00115889775946,0.00149520732652,0.129712460064,4.23504499735e-05,0.000470809792844,0.00150365890333,0.0,0.0,0.0260873212264,0.0821915035722,0.000356006031161,0.138473778141,0.0142960324774,0.0326897437164,0.0693687338336,0.0240142049761,0.107101053453,0.409450666667,0.000339948157906,0.00016277035138,0.0224398710637,0.000301704631166,0.00191562634524,0.0,0.00711443057297,0.00195512977174,0.0156570456706,5.26343491763e-05,0.145240961355,0.0127569248876,0.176519164535,0.149683599168,0.00238620618874,0.0128447298829,0.00254045514709,0.0464025026069,0.000241050982283,0.362572973901,0.00120074227704,0.0443273135747,6.48284207797e-05,0.00182978723404,0.000268118079202,0.128903348106,0.156349522293,0.104440893225,0.000120828886159,0.039112183596,0.024139427732,0.00149961170768,0.000446699211895,0.0106892837911,2.09200644338e-05,0.128566976806,2.1438065429e-05,0.00144720926214,0.043243826162,0.0524668769716,9.7801902247e-05,0.00706751505317,0.000273292970064,6.25912789485e-05,0.0018636791959,0.00052519905044,0.000140830193994,0.0416940747862,0.0187850913869,0.080375,0.146263070996,0.000223598595801,0.118338743309,0.0,0.000182910896263,0.00249574255681,2.61362745354e-05,0.0429192275053,0.00318148658507,3.00255216934e-05,2.94646277144e-05,0.0462279559222,0.107700039788,0.0564592226466,0.0058120831278,0.000955342805456,6.4856451055e-05,0.00545295002507,0.00069062312028,0.248214709499,0.00347340606887,4.21096957574e-05,0.0,0.000127150970586,0.00048920557269,6.97560862185e-05,0.0252269322288,8.4015963033e-05,0.0107315102391,0.00601623963987,0.0589392945451,0.0,0.000209828360401,0.0518858642178,0.00010183299389,0.00406052316635,0.000101507384662,8.52914836454e-05,0.0644496987263,0.000677400864989,0.00117451982866,0.0118990359481,0.00813272608979,0.0605526031445,0.0903787586325,0.0947551686616,0.0625591582469,0.0283277715981,5.90336196464e-05,0.00177753837867,0.00144682903304,0.136059464245,0.130508905852,0.103900453421,0.0748360841058,8.07803380657e-05,0.0,0.0013934854555,0.0657282817635,0.087892279292,0.302136988634,0.00128404406299,0.000333033603091,0.0181499839708,0.0341360510671,0.000334623026247,6.56670679654e-05,0.00207677914174,0.136252886714,0.0031805789952,0.0706514974234,0.00522399198277,6.0106990443e-05,0.0919210788955,0.0803759684999,0.0432785239111,0.000327827512294,0.119091529192,0.0563685335851,0.00138707914758,0.000374251497006,0.00105,0.00146723182263,0.106846269535,0.0106420250504,0.000175361683472,0.00570199031737,0.0172566054849,0.0017863292011,0.0869478661192,0.0,0.00988730277986,0.0,2.68434756932e-05,0.000273333193162,0.00380105656488,0.000356298383701,0.00074716937755,0.00860915720882,0.0759671070258,0.194894575486,0.0171705467186,0.0239877941966,0.00322118036404,0.0604239023956,0.0579548924661,0.216739473738,0.00432080371206,0.0154443467256,0.273875802998,0.0148265933216,0.0015005680722,0.0,0.0215750193017,2.14320924152e-05,0.243025728702,0.100489624621,0.000319870345886,0.00289542260009,0.0381971378895,0.0116059169452,0.0417948556958,0.0410742105393,0.000546233176018,0.00025023772584,7.83310269198e-05,0.000106480396959,0.0241778450887,0.0961962757038,0.000105170165327,0.0031003746286,0.0297982167996,0.0156269959549,0.000230588629884,0.0586791423656,0.000424484251634,0.020875937287,0.00427568602425,0.159395275329,0.00271433167122,0.00222366580052,0.141027607362,0.0094743754104,0.000125234815279,0.111759841632,0.000809682093241,6.50646308667e-05,0.00141908017803,0.00014734593141,0.000153018843178,0.136753770979,0.0368431855501,0.000208153676886,9.84445757039e-05,0.0282465150404,0.0726255855274,0.196474901902,0.000208938384071,0.140034056282,0.0150717003219,7.73096250483e-05,0.000646104668956,0.0245006967023,0.000382393785095,0.0533131006576,0.000587309910855,0.0221523510076,0.000216957389569,0.000111669458403,0.0722597235616,0.000188564604329,0.0387209721436,0.000212924518258,6.05669062424e-05,0.0,0.00153981522217,0.00405396569386,0.028993124908,0.000501640783396,0.00844171779141,0.160377358491,5.7242622857e-05,0.0122226895174,0.00711570945946,0.0530157269533,0.000560306694191,0.0283815792232,0.00130260310524,0.00113955304197
